id_enzyme,ec1,ec2,ec3,ec4,"accepted_name,",systematic_name,cofactors,activity,history
121,1,1,1,121,Aldose 1-dehydrogenase (NAD(+)),D-aldose:NAD(+) 1-oxidoreductase,NULL,D-aldose + NAD(+) = D-aldonolactone + NADH.,EC 1.1.1.121 created 1972
122,1,1,1,122,D-threo-aldose 1-dehydrogenase,D-threo-aldose:NAD(+) 1-oxidoreductase,NULL,"A D-threo-aldose + NAD(+) = a D-threo-aldono-1,5-lactone + NADH.",EC 1.1.1.122 created 1972
123,1,1,1,123,Sorbose 5-dehydrogenase (NADP(+)),L-sorbose:NADP(+) 5-oxidoreductase,NULL,L-sorbose + NADP(+) = 5-dehydro-D-fructose + NADPH.,"EC 1.1.1.123 created 1972, modified 1976"
124,1,1,1,124,Fructose 5-dehydrogenase (NADP(+)),D-fructose:NADP(+) 5-oxidoreductase,NULL,D-fructose + NADP(+) = 5-dehydro-D-fructose + NADPH.,"EC 1.1.1.124 created 1972, modified 1976"
125,1,1,1,125,2-deoxy-D-gluconate 3-dehydrogenase,2-deoxy-D-gluconate:NAD(+) 3-oxidoreductase,NULL,2-deoxy-D-gluconate + NAD(+) = 3-dehydro-2-deoxy-D-gluconate + NADH.,EC 1.1.1.125 created 1972
126,1,1,1,126,2-dehydro-3-deoxy-D-gluconate 6-dehydrogenase,2-dehydro-3-deoxy-D-gluconate:NADP(+) 6-oxidoreductase,NULL,"2-dehydro-3-deoxy-D-gluconate + NADP(+) = (4S,5S)-4,5-dihydroxy-2,6-dioxohexanoate + NADPH.",EC 1.1.1.126 created 1972
127,1,1,1,127,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase,2-dehydro-3-deoxy-D-gluconate:NAD(+) 5-oxidoreductase,NULL,"2-dehydro-3-deoxy-D-gluconate + NAD(+) = (4S)-4,6-dihydroxy-2,5-dioxohexanoate + NADH.","EC 1.1.1.127 created 1972, modified 1976, modified 1989"
128,1,1,1,128,NULL,NULL,NULL,NULL,NULL
129,1,1,1,129,L-threonate 3-dehydrogenase,L-threonate:NAD(+) 3-oxidoreductase,NULL,L-threonate + NAD(+) = 3-dehydro-L-threonate + NADH.,EC 1.1.1.129 created 1972
130,1,1,1,130,3-dehydro-L-gulonate 2-dehydrogenase,3-dehydro-L-gulonate:NAD(P)(+) 2-oxidoreductase,NULL,"3-dehydro-L-gulonate + NAD(P)(+) = (4R,5S)-4,5,6-trihydroxy-2,3-dioxohexanoate + NAD(P)H.",EC 1.1.1.130 created 1972
131,1,1,1,131,Mannuronate reductase,D-mannonate:NAD(P)(+) 6-oxidoreductase,NULL,D-mannonate + NAD(P)(+) = D-mannuronate + NAD(P)H.,"EC 1.1.1.131 created 1972 (EC 1.2.1.34 created 1972, incorporated 1983; EC 1.1.1.180 created 1983, incorporated 1984)"
132,1,1,1,132,GDP-mannose 6-dehydrogenase,GDP-D-mannose:NAD(+) 6-oxidoreductase,NULL,GDP-D-mannose + 2 NAD(+) + H(2)O = GDP-D-mannuronate + 2 NADH.,EC 1.1.1.132 created 1972
133,1,1,1,133,dTDP-4-dehydrorhamnose reductase,dTDP-beta-L-rhamnose:NADP(+) 4-oxidoreductase,NULL,dTDP-beta-L-rhamnose + NADP(+) = dTDP-4-dehydro-beta-L-rhamnose + NADPH.,EC 1.1.1.133 created 1972
134,1,1,1,134,dTDP-6-deoxy-L-talose 4-dehydrogenase,dTDP-6-deoxy-beta-L-talose:NADP(+) 4-oxidoreductase,NULL,dTDP-6-deoxy-beta-L-talose + NADP(+) = dTDP-4-dehydro-beta-L-rhamnose +NADPH.,EC 1.1.1.134 created 1972
135,1,1,1,135,GDP-6-deoxy-D-talose 4-dehydrogenase,GDP-6-deoxy-alpha-D-talose:NAD(P)(+) 4-oxidoreductase,NULL,GDP-6-deoxy-alpha-D-talose + NAD(P)(+) = GDP-4-dehydro-alpha-D-rhamnose +NAD(P)H.,"EC 1.1.1.135 created 1972, modified 1976"
136,1,1,1,136,UDP-N-acetylglucosamine 6-dehydrogenase,UDP-N-acetyl-alpha-D-glucosamine:NAD(+) 6-oxidoreductase,NULL,UDP-N-acetyl-alpha-D-glucosamine + 2 NAD(+) + H(2)O = UDP-2-acetamido-2-deoxy-alpha-D-glucuronate + 2 NADH.,"EC 1.1.1.136 created 1972, modified 2012"
137,1,1,1,137,Ribitol-5-phosphate 2-dehydrogenase,D-ribitol-5-phosphate:NAD(P)(+) 2-oxidoreductase,NULL,D-ribitol 5-phosphate + NAD(P)(+) = D-ribulose 5-phosphate + NAD(P)H.,EC 1.1.1.137 created 1972
138,1,1,1,138,Mannitol 2-dehydrogenase (NADP(+)),D-mannitol:NADP(+) 2-oxidoreductase,NULL,D-mannitol + NADP(+) = D-fructose + NADPH.,EC 1.1.1.138 created 1972
139,1,1,1,139,NULL,NULL,NULL,NULL,"EC 1.1.1.139 created 1972, deleted 1978"
140,1,1,1,140,Sorbitol-6-phosphate 2-dehydrogenase,D-sorbitol-6-phosphate:NAD(+) 2-oxidoreductase,NULL,D-sorbitol 6-phosphate + NAD(+) = D-fructose 6-phosphate + NADH.,EC 1.1.1.140 created 1972
141,1,1,1,141,15-hydroxyprostaglandin dehydrogenase (NAD(+)),"(5Z,13E,15S)-11-alpha,15-dihydroxy-9-oxoprost-5,13-dienoate:NAD(+) 15-oxidoreductase",NULL,"(5Z,13E,15S)-11-alpha,15-dihydroxy-9-oxoprost-5,13-dienoate + NAD(+) =(5Z,13E)-11-alpha-hydroxy-9,15-dioxoprost-5,13-dienoate + NADH.",EC 1.1.1.141 created 1972
142,1,1,1,142,D-pinitol dehydrogenase,1D-3-O-methyl-chiro-inositol:NADP(+) oxidoreductase,NULL,"1D-3-O-methyl-chiro-inositol + NADP(+) = 2D-5-O-methyl-2,3,5/4,6-pentahydroxycyclohexanone + NADPH.",EC 1.1.1.142 created 1972
143,1,1,1,143,Sequoyitol dehydrogenase,5-O-methyl-myo-inositol:NAD(+) oxidoreductase,NULL,"5-O-methyl-myo-inositol + NAD(+) = 2D-5-O-methyl-2,3,5/4,6-pentahydroxycyclohexanone + NADH.",EC 1.1.1.143 created 1972
144,1,1,1,144,Perillyl-alcohol dehydrogenase,Perillyl-alcohol:NAD(+) oxidoreductase,NULL,Perillyl alcohol + NAD(+) = perillyl aldehyde + NADH.,EC 1.1.1.144 created 1972
145,1,1,1,145,3-beta-hydroxy-Delta(5)-steroid dehydrogenase,3-beta-hydroxy-Delta(5)-steroid:NAD(+) 3-oxidoreductase,NULL,A 3-beta-hydroxy-Delta(5)-steroid + NAD(+) = a 3-oxo-Delta(5)-steroid +NADH.,EC 1.1.1.145 created 1972
146,1,1,1,146,11-beta-hydroxysteroid dehydrogenase,11-beta-hydroxysteroid:NADP(+) 11-oxidoreductase,NULL,An 11-beta-hydroxysteroid + NADP(+) = an 11-oxosteroid + NADPH.,EC 1.1.1.146 created 1972
147,1,1,1,147,16-alpha-hydroxysteroid dehydrogenase,16-alpha-hydroxysteroid:NAD(P)(+) 16-oxidoreductase,NULL,A 16-alpha-hydroxysteroid + NAD(P)(+) = a 16-oxosteroid + NAD(P)H.,EC 1.1.1.147 created 1972
148,1,1,1,148,Estradiol 17-alpha-dehydrogenase,17-alpha-hydroxysteroid:NAD(P)(+) 17-oxidoreductase,NULL,Estradiol-17-alpha + NAD(P)(+) = estrone + NAD(P)H.,EC 1.1.1.148 created 1972
149,1,1,1,149,20-alpha-hydroxysteroid dehydrogenase,20-alpha-hydroxysteroid:NAD(P)(+) 20-oxidoreductase,NULL,"17-alpha,20-alpha-dihydroxypregn-4-en-3-one + NAD(P)(+) = 17-alpha-hydroxyprogesterone + NAD(P)H.","EC 1.1.1.149 created 1972, deleted 1983, reinstated 1986"
150,1,1,1,150,21-hydroxysteroid dehydrogenase (NAD(+)),21-hydroxysteroid:NAD(+) 21-oxidoreductase,NULL,Pregnan-21-ol + NAD(+) = pregnan-21-al + NADH.,EC 1.1.1.150 created 1972
151,1,1,1,151,21-hydroxysteroid dehydrogenase (NADP(+)),21-hydroxysteroid:NADP(+) 21-oxidoreductase,NULL,Pregnan-21-ol + NADP(+) = pregnan-21-al + NADPH.,EC 1.1.1.151 created 1972
152,1,1,1,152,3-alpha-hydroxy-5-beta-androstane-17-one 3-alpha-dehydrogenase,3-alpha-hydroxy-5-beta-steroid:NAD(+) 3-oxidoreductase,NULL,"3-alpha-hydroxy-5-beta-androstane-17-one + NAD(+) = 5-beta-androstane-3,17-dione + NADH.",EC 1.1.1.152 created 1972
153,1,1,1,153,"Sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)","L-erythro-7,8-dihydrobiopterin:NADP(+) oxidoreductase",NULL,"(1) L-erythro-7,8-dihydrobiopterin + NADP(+) = sepiapterin + NADPH.(2) L-erythro-tetrahydrobiopterin + 2 NADP(+) = 6-pyruvoyl-5,6,7,8-tetrahydropterin + 2 NADPH.","EC 1.1.1.153 created 1972, modified 2012"
154,1,1,1,154,Ureidoglycolate dehydrogenase,(S)-ureidoglycolate:NAD(P)(+) oxidoreductase,NULL,(S)-ureidoglycolate + NAD(P)(+) = oxalureate + NAD(P)H.,EC 1.1.1.154 created 1976
155,1,1,1,155,NULL,NULL,NULL,NULL,NULL
156,1,1,1,156,Glycerol 2-dehydrogenase (NADP(+)),Glycerol:NADP(+) 2-oxidoreductase (glycerone-forming),NULL,Glycerol + NADP(+) = glycerone + NADPH.,EC 1.1.1.156 created 1976
157,1,1,1,157,3-hydroxybutyryl-CoA dehydrogenase,(S)-3-hydroxybutanoyl-CoA:NADP(+) oxidoreductase,NULL,(S)-3-hydroxybutanoyl-CoA + NADP(+) = 3-acetoacetyl-CoA + NADPH.,EC 1.1.1.157 created 1976
158,1,1,1,158,NULL,NULL,NULL,NULL,"EC 1.1.1.158 created 1976, modified 1983, modified 2002, deleted 2013"
159,1,1,1,159,7-alpha-hydroxysteroid dehydrogenase,7-alpha-hydroxysteroid:NAD(+) 7-oxidoreductase,NULL,"3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholanate + NAD(+) =3-alpha,12-alpha-dihydroxy-7-oxo-5-beta-cholanate + NADH.","EC 1.1.1.159 created 1976, modified 1980"
160,1,1,1,160,Dihydrobunolol dehydrogenase,"(+-)-5-((tert-butylamino)-2'-hydroxypropoxy)-1,2,3,4-tetrahydro-1-naphthol:NADP(+) oxidoreductase",NULL,"(+-)-5-((tert-butylamino)-2'-hydroxypropoxy)-1,2,3,4-tetrahydro-1-naphthol + NADP(+) = (+-)-5-((tert-butylamino)-2'-hydroxypropoxy)-3,4-dihydro-1(2H)-naphthalenone + NADPH.",EC 1.1.1.160 created 1976
161,1,1,1,161,NULL,NULL,NULL,NULL,NULL
162,1,1,1,162,Erythrulose reductase,D-threitol:NADP(+) oxidoreductase,NULL,D-threitol + NADP(+) = D-erythrulose + NADPH.,EC 1.1.1.162 created 1976
163,1,1,1,163,Cyclopentanol dehydrogenase,Cyclopentanol:NAD(+) oxidoreductase,NULL,Cyclopentanol + NAD(+) = cyclopentanone + NADH.,EC 1.1.1.163 created 1976
164,1,1,1,164,Hexadecanol dehydrogenase,Hexadecanol:NAD(+) oxidoreductase,NULL,Hexadecanol + NAD(+) = hexadecanal + NADH.,EC 1.1.1.164 created 1976
165,1,1,1,165,2-alkyn-1-ol dehydrogenase,"2-butyne-1,4-diol:NAD(+) 1-oxidoreductase",NULL,"2-butyne-1,4-diol + NAD(+) = 4-hydroxy-2-butynal + NADH.",EC 1.1.1.165 created 1976
166,1,1,1,166,Hydroxycyclohexanecarboxylate dehydrogenase,"(1S,3R,4S)-3,4-dihydroxycyclohexane-1-carboxylate:NAD(+) 3-oxidoreductase",NULL,"(1S,3R,4S)-3,4-dihydroxycyclohexane-1-carboxylate + NAD(+) = (1S,4S)-4-hydroxy-3-oxocyclohexane-1-carboxylate + NADH.",EC 1.1.1.166 created 1976
167,1,1,1,167,Hydroxymalonate dehydrogenase,Hydroxymalonate:NAD(+) oxidoreductase,NULL,Hydroxymalonate + NAD(+) = oxomalonate + NADH.,EC 1.1.1.167 created 1976
168,1,1,1,168,2-dehydropantolactone reductase (Re-specific),(R)-pantolactone:NADP(+) oxidoreductase (Re-specific),NULL,(R)-pantolactone + NADP(+) = 2-dehydropantolactone + NADPH.,"EC 1.1.1.168 created 1976, modified 1986, modified 1999, modified 2013"
169,1,1,1,169,2-dehydropantoate 2-reductase,(R)-pantoate:NADP(+) 2-oxidoreductase,NULL,(R)-pantoate + NADP(+) = 2-dehydropantoate + NADPH.,EC 1.1.1.169 created 1976
170,1,1,1,170,3-beta-hydroxysteroid-4-alpha-carboxylate 3-dehydrogenase (decarboxylating),3-beta-hydroxysteroid-4-alpha-carboxylate:NAD(P)(+) 3-oxidoreductase (decarboxylating),NULL,A 3-beta-hydroxysteroid-4-alpha-carboxylate + NAD(P)(+) = a 3-oxosteroid+ CO(2) + NAD(P)H.,"EC 1.1.1.170 created 1978, modified 2002, modified 2012"
171,1,1,1,171,NULL,NULL,NULL,NULL,"EC 1.1.1.171 created 1978, deleted 1984"
172,1,1,1,172,2-oxoadipate reductase,2-hydroxyadipate:NAD(+) 2-oxidoreductase,NULL,2-hydroxyadipate + NAD(+) = 2-oxoadipate + NADH.,EC 1.1.1.172 created 1978
173,1,1,1,173,L-rhamnose 1-dehydrogenase,L-rhamnofuranose:NAD(+) 1-oxidoreductase,NULL,"L-rhamnofuranose + NAD(+) = L-rhamno-1,4-lactone + NADH.",EC 1.1.1.173 created 1978
174,1,1,1,174,"Cyclohexane-1,2-diol dehydrogenase","Trans-cyclohexane-1,2-diol:NAD(+) 1-oxidoreductase",NULL,"Trans-cyclohexane-1,2-diol + NAD(+) = 2-hydroxycyclohexan-1-one + NADH.",EC 1.1.1.174 created 1978
175,1,1,1,175,D-xylose 1-dehydrogenase,D-xylose:NAD(+) 1-oxidoreductase,NULL,D-xylose + NAD(+) = D-xylonolactone + NADH.,EC 1.1.1.175 created 1978
176,1,1,1,176,12-alpha-hydroxysteroid dehydrogenase,12-alpha-hydroxysteroid:NADP(+) 12-oxidoreductase,NULL,"3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholanate + NADP(+) =3-alpha,7-alpha-dihydroxy-12-oxo-5-beta-cholanate + NADPH.",EC 1.1.1.176 created 1978
177,1,1,1,177,Glycerol-3-phosphate 1-dehydrogenase (NADP(+)),sn-glycerol-3-phosphate:NADP(+) 1-oxidoreductase,NULL,sn-glycerol 3-phosphate + NADP(+) = D-glyceraldehyde 3-phosphate + NADPH.,"EC 1.1.1.177 created 1980, modified 1980"
178,1,1,1,178,3-hydroxy-2-methylbutyryl-CoA dehydrogenase,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD(+) oxidoreductase",NULL,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA + NAD(+) = 2-methylacetoacetyl-CoA+ NADH.",EC 1.1.1.178 created 1981
179,1,1,1,179,D-xylose 1-dehydrogenase (NADP(+)),D-xylose:NADP(+) 1-oxidoreductase,NULL,"D-xylose + NADP(+) = D-xylono-1,5-lactone + NADPH.",EC 1.1.1.179 created 1982
180,1,1,1,180,NULL,NULL,NULL,NULL,"EC 1.1.1.180 created 1983, deleted 1984"
181,1,1,1,181,"Cholest-5-ene-3-beta,7-alpha-diol 3-beta-dehydrogenase","Cholest-5-ene-3-beta,7-alpha-diol:NAD(+) 3-oxidoreductase",NULL,"Cholest-5-ene-3-beta,7-alpha-diol + NAD(+) = 7-alpha-hydroxycholest-4-en-3-one + NADH.",EC 1.1.1.181 created 1983
182,1,1,1,182,NULL,NULL,NULL,NULL,"EC 1.1.1.182 created 1983, deleted 1990"
183,1,1,1,183,Geraniol dehydrogenase (NADP(+)),Geraniol:NADP(+) oxidoreductase,NULL,Geraniol + NADP(+) = geranial + NADPH.,EC 1.1.1.183 created 1983
184,1,1,1,184,Carbonyl reductase (NADPH),Secondary-alcohol:NADP(+) oxidoreductase,NULL,R-CHOH-R' + NADP(+) = R-CO-R' + NADPH.,EC 1.1.1.184 created 1983
185,1,1,1,185,L-glycol dehydrogenase,L-glycol:NAD(P)(+) oxidoreductase,NULL,An L-glycol + NAD(P)(+) = a 2-hydroxycarbonyl compound + NAD(P)H.,EC 1.1.1.185 created 1984
186,1,1,1,186,dTDP-galactose 6-dehydrogenase,dTDP-D-galactose:NADP(+) 6-oxidoreductase,NULL,dTDP-D-galactose + 2 NADP(+) + H(2)O = dTDP-D-galacturonate + 2 NADPH.,"EC 1.1.1.186 created 1984, modified 2002"
187,1,1,1,187,GDP-4-dehydro-D-rhamnose reductase,GDP-alpha-D-rhamnose:NAD(P)(+) 4-oxidoreductase,NULL,(1) GDP-alpha-D-rhamnose + NAD(P)(+) = GDP-4-dehydro-alpha-D-rhamnose +NAD(P)H.(2) GDP-6-deoxy-alpha-D-talose + NAD(P)(+) = GDP-4-dehydro-alpha-D-rhamnose + NAD(P)H.,EC 1.1.1.187 created 1984
188,1,1,1,188,Prostaglandin-F synthase,"(5Z,13E)-(15S)-9-alpha,11-alpha,15-trihydroxyprosta-5,13-dienoate:NADP(+) 11-oxidoreductase",NULL,"(5Z,13E)-(15S)-9-alpha,11-alpha,15-trihydroxyprosta-5,13-dienoate +NADP(+) = (5Z,13E)-(15S)-9-alpha,15-dihydroxy-11-oxoprosta-5,13-dienoate+ NADPH.","EC 1.1.1.188 created 1984, modified 1989, modified 1990"
189,1,1,1,189,Prostaglandin-E(2) 9-reductase,"(5Z,13E)-(15S)-9-alpha,11-alpha,15-trihydroxyprosta-5,13-dienoate:NADP(+) 9-oxidoreductase",NULL,"(5Z,13E)-(15S)-9-alpha,11-alpha,15-trihydroxyprosta-5,13-dienoate +NADP(+) = (5Z,13E)-(15S)-11-alpha,15-dihydroxy-9-oxoprosta-5,13-dienoate+ NADPH.","EC 1.1.1.189 created 1984, modified 1989"
190,1,1,1,190,Indole-3-acetaldehyde reductase (NADH),(Indol-3-yl)ethanol:NAD(+) oxidoreductase,NULL,(Indol-3-yl)ethanol + NAD(+) = (indol-3-yl)acetaldehyde + NADH.,EC 1.1.1.190 created 1984
191,1,1,1,191,Indole-3-acetaldehyde reductase (NADPH),(Indol-3-yl)ethanol:NADP(+) oxidoreductase,NULL,(Indol-3-yl)ethanol + NADP(+) = (indol-3-yl)acetaldehyde + NADPH.,EC 1.1.1.191 created 1984
192,1,1,1,192,Long-chain-alcohol dehydrogenase,Long-chain-alcohol:NAD(+) oxidoreductase,NULL,A long-chain alcohol + 2 NAD(+) + H(2)O = a long-chain carboxylate +2 NADH.,EC 1.1.1.192 created 1984
193,1,1,1,193,5-amino-6-(5-phosphoribosylamino)uracil reductase,5-amino-6-(5-phospho-D-ribitylamino)uracil:NADP(+) 1'-oxidoreductase,NULL,5-amino-6-(5-phospho-D-ribitylamino)uracil + NADP(+) = 5-amino-6-(5-phospho-D-ribosylamino)uracil + NADPH.,"EC 1.1.1.193 created 1984, modified 2010"
194,1,1,1,194,Coniferyl-alcohol dehydrogenase,Coniferyl-alcohol:NADP(+) oxidoreductase,NULL,Coniferyl alcohol + NADP(+) = coniferyl aldehyde + NADPH.,EC 1.1.1.194 created 1984
195,1,1,1,195,Cinnamyl-alcohol dehydrogenase,Cinnamyl-alcohol:NADP(+) oxidoreductase,NULL,Cinnamyl alcohol + NADP(+) = cinnamaldehyde + NADPH.,EC 1.1.1.195 created 1984
196,1,1,1,196,15-hydroxyprostaglandin-D dehydrogenase (NADP(+)),"(5Z,13E)-(15S)-9-alpha,15-dihydroxy-11-oxoprosta-5,13-dienoate:NADP(+) 15-oxidoreductase",NULL,"(5Z,13E)-(15S)-9-alpha,15-dihydroxy-11-oxoprosta-5,13-dienoate + NADP(+)= (5Z,13E)-9-alpha-hydroxy-11,15-dioxoprosta-5,13-dienoate + NADPH.","EC 1.1.1.196 created 1984, modified 1990"
197,1,1,1,197,15-hydroxyprostaglandin dehydrogenase (NADP(+)),"(13E)-(15S)-11-alpha,15-dihydroxy-9-oxoprost-13-enoate:NADP(+) 15-oxidoreductase",NULL,"(13E)-(15S)-11-alpha,15-dihydroxy-9-oxoprost-13-enoate + NADP(+) = (13E)-11-alpha-hydroxy-9,15-dioxoprost-13-enoate + NADPH.",EC 1.1.1.197 created 1984
198,1,1,1,198,(+)-borneol dehydrogenase,(+)-borneol:NAD(+) oxidoreductase,NULL,(+)-borneol + NAD(+) = (+)-camphor + NADH.,"EC 1.1.1.198 created 1984, modified 1990 (EC 1.1.1.182 created 1983, part incorporated 1990)"
199,1,1,1,199,(S)-usnate reductase,Reduced-(S)-usnate:NAD(+) oxidoreductase (ether-bond-forming),NULL,"(6R)-2-acetyl-6-(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)-3-hydroxy-6-methyl-2,4-cyclohexadien-1-one + NAD(+) = (S)-usnate + NADH.",EC 1.1.1.199 created 1984
200,1,1,1,200,Aldose-6-phosphate reductase (NADPH),D-aldose-6-phosphate:NADP(+) 1-oxidoreductase,NULL,D-sorbitol 6-phosphate + NADP(+) = D-glucose 6-phosphate + NADPH.,EC 1.1.1.200 created 1984
201,1,1,1,201,7-beta-hydroxysteroid dehydrogenase (NADP(+)),7-beta-hydroxysteroid:NADP(+) 7-oxidoreductase,NULL,A 7-beta-hydroxysteroid + NADP(+) = a 7-oxosteroid + NADPH.,EC 1.1.1.201 created 1984
202,1,1,1,202,"1,3-propanediol dehydrogenase","Propane-1,3-diol:NAD(+) 1-oxidoreductase",NULL,"Propane-1,3-diol + NAD(+) = 3-hydroxypropanal + NADH.",EC 1.1.1.202 created 1984
203,1,1,1,203,Uronate dehydrogenase,Uronate:NAD(+) 1-oxidoreductase,NULL,D-galacturonate + NAD(+) + H(2)O = D-galactarate + NADH.,"EC 1.1.1.203 created 1972 as EC 1.2.1.35, transferred 1984 to EC 1.1.1.203"
204,1,1,1,204,NULL,NULL,NULL,NULL,"EC 1.1.1.204 created 1972 as EC 1.2.1.37, transferred 1984 to EC 1.1.1.204, modified 1989, deleted 2004"
205,1,1,1,205,IMP dehydrogenase,IMP:NAD(+) oxidoreductase,NULL,Inosine 5'-phosphate + NAD(+) + H(2)O = xanthosine 5'-phosphate + NADH.,"EC 1.1.1.205 created 1961 as EC 1.2.1.14, transferred 1984 to EC 1.1.1.205"
206,1,1,1,206,Tropinone reductase I,Tropine:NADP(+) 3-alpha-oxidoreductase,NULL,Tropine + NADP(+) = tropinone + NADPH.,"EC 1.1.1.206 created 1984, modified 2007"
207,1,1,1,207,(-)-menthol dehydrogenase,(-)-menthol:NADP(+) oxidoreductase,NULL,(-)-menthol + NADP(+) = (-)-menthone + NADPH.,EC 1.1.1.207 created 1984
208,1,1,1,208,(+)-neomenthol dehydrogenase,(+)-neomenthol:NADP(+) oxidoreductase,NULL,(+)-neomenthol + NADP(+) = (-)-menthone + NADPH.,EC 1.1.1.208 created 1984
209,1,1,1,209,3(or 17)-alpha-hydroxysteroid dehydrogenase,3(or 17)-alpha-hydroxysteroid:NAD(P)(+) oxidoreductase,NULL,"Androsterone + NAD(P)(+) = 5-alpha-androstane-3,17-dione + NAD(P)H.",EC 1.1.1.209 created 1986
210,1,1,1,210,3-beta-(or 20-alpha)-hydroxysteroid dehydrogenase,3-beta-(or 20-alpha)-hydroxysteroid:NADP(+) oxidoreductase,NULL,"5-alpha-androstan-3-beta,17-beta-diol + NADP(+) = 17-beta-hydroxy-5-alpha-androstan-3-one + NADPH.",EC 1.1.1.210 created 1986
211,1,1,1,211,Long-chain-3-hydroxyacyl-CoA dehydrogenase,Long-chain-(S)-3-hydroxyacyl-CoA:NAD(+) oxidoreductase,NULL,A long-chain (S)-3-hydroxyacyl-CoA + NAD(+) = a long-chain 3-oxoacyl-CoA+ NADH.,EC 1.1.1.211 created 1986
212,1,1,1,212,3-oxoacyl-[acyl-carrier-protein] reductase (NADH),(3R)-3-hydroxyacyl-[acyl-carrier-protein]:NAD(+) oxidoreductase,NULL,(3R)-3-hydroxyacyl-[acyl-carrier-protein] + NAD(+) = 3-oxoacyl-[acyl-carrier-protein] + NADH.,EC 1.1.1.212 created 1986
213,1,1,1,213,3-alpha-hydroxysteroid dehydrogenase (Re-specific),3-alpha-hydroxysteroid:NAD(P)(+) 3-oxidoreductase (Re-specific),NULL,A 3-alpha-hydroxysteroid + NAD(P)(+) = a 3-oxosteroid + NAD(P)H.,"EC 1.1.1.213 created 1986, modified 2012, modified 2013"
214,1,1,1,214,2-dehydropantolactone reductase (Si-specific),(R)-pantolactone:NADP(+) oxidoreductase (Si-specific),NULL,(R)-pantolactone + NADP(+) = 2-dehydropantolactone + NADPH.,"EC 1.1.1.214 created 1986, modified 1999, modified 2013"
215,1,1,1,215,Gluconate 2-dehydrogenase,D-gluconate:NADP(+) oxidoreductase,NULL,D-gluconate + NADP(+) = 2-dehydro-D-gluconate + NADPH.,EC 1.1.1.215 created 1989
216,1,1,1,216,Farnesol dehydrogenase,"(2E,6E)-farnesol:NADP(+) 1-oxidoreductase",NULL,"(2E,6E)-farnesol + NADP(+) = (2E,6E)-farnesal + NADPH.",EC 1.1.1.216 created 1989
217,1,1,1,217,Benzyl-2-methyl-hydroxybutyrate dehydrogenase,"Benzyl-(2R,3S)-2-methyl-3-hydroxybutanoate:NADP(+) 3-oxidoreductase",NULL,"Benzyl (2R,3S)-2-methyl-3-hydroxybutanoate + NADP(+) = benzyl 2-methyl-3-oxobutanoate + NADPH.",EC 1.1.1.217 created 1989
218,1,1,1,218,Morphine 6-dehydrogenase,Morphine:NAD(P)(+) 6-oxidoreductase,NULL,Morphine + NAD(P)(+) = morphinone + NAD(P)H.,"EC 1.1.1.218 created 1989, modified 1990"
219,1,1,1,219,Dihydrokaempferol 4-reductase,"Cis-3,4-leucopelargonidin:NADP(+) 4-oxidoreductase",NULL,"Cis-3,4-leucopelargonidin + NADP(+) = (+)-dihydrokaempferol + NADPH.",EC 1.1.1.219 created 1989
220,1,1,1,220,6-pyruvoyltetrahydropterin 2'-reductase,"6-lactoyl-5,6,7,8-tetrahydropterin:NADP(+) 2'-oxidoreductase",NULL,"6-lactoyl-5,6,7,8-tetrahydropterin + NADP(+) = 6-pyruvoyltetrahydropterin+ NADPH.",EC 1.1.1.220 created 1989
221,1,1,1,221,Vomifoliol dehydrogenase,Vomifoliol:NAD(+) oxidoreductase,NULL,"(6S,9R)-6-hydroxy-3-oxo-alpha-ionol + NAD(+) = (6R)-6-hydroxy-3-oxo-alpha-ionone + NADH.",EC 1.1.1.221 created 1989
222,1,1,1,222,(R)-4-hydroxyphenyllactate dehydrogenase,(R)-3-(4-hydroxyphenyl)lactate:NAD(P)(+) 2-oxidoreductase,NULL,(R)-3-(4-hydroxyphenyl)lactate + NAD(P)(+) = 3-(4-hydroxyphenyl)pyruvate+ NAD(P)H.,EC 1.1.1.222 created 1989
223,1,1,1,223,Isopiperitenol dehydrogenase,(-)-trans-isopiperitenol:NAD(+) oxidoreductase,NULL,(-)-trans-isopiperitenol + NAD(+) = (-)-isopiperitenone + NADH.,EC 1.1.1.223 created 1989
224,1,1,1,224,Mannose-6-phosphate 6-reductase,D-mannitol-1-phosphate:NADP(+) 6-oxidoreductase,NULL,D-mannitol 1-phosphate + NADP(+) = D-mannose 6-phosphate + NADPH.,EC 1.1.1.224 created 1989
225,1,1,1,225,Chlordecone reductase,Chlordecone-alcohol:NADP(+) 2-oxidoreductase,NULL,Chlordecone alcohol + NADP(+) = chlordecone + NADPH.,EC 1.1.1.225 created 1989
226,1,1,1,226,4-hydroxycyclohexanecarboxylate dehydrogenase,Trans-4-hydroxycyclohexanecarboxylate:NAD(+) 4-oxidoreductase,NULL,Trans-4-hydroxycyclohexanecarboxylate + NAD(+) =4-oxocyclohexanecarboxylate + NADH.,EC 1.1.1.226 created 1990
