id_com,comment,id_enz
214,Catalyzes the oxidation of the 7-alpha-hydroxy group of bile acids and alcohols both in their free and conjugated forms. The Bacteroides fragilis and Clostridium enzymes can also utilize NADP(+).,159
215,Catalyzes the oxidation of the 7-alpha-hydroxy group of bile acidsand alcohols both in their free and conjugated forms.The Bacteroides fragilis and Clostridium enzymes can also utilizeNADP(+).,159
216,"Also acts, more slowly, with NAD(+).",160
217,"Also acts, more slowly, with NAD(+).",160
218,"NAD(+) is also utilized, but more slowly.",162
219,"NAD(+) is also utilized, but more slowly.",162
220,4-methylcyclohexanol and cyclohexanol can also act as substrates.,163
221,4-methylcyclohexanol and cyclohexanol can also act as substrates.,163
222,The liver enzyme acts on long-chain alcohols from C(8) to C(16). The Euglena enzyme also oxidizes the corresponding aldehydes to fatty acids.,164
223,The liver enzyme acts on long-chain alcohols from C(8) to C(16).The Euglena enzyme also oxidizes the corresponding aldehydes to fattyacids.,164
224,"Acts on a variety of 2-alkyn-1-ols, and also on 1,4-butanediol. NADP(+) also acts as acceptor, but more slowly.",165
225,"Acts on a variety of 2-alkyn-1-ols, and also on 1,4-butanediol.NADP(+) also acts as acceptor, but more slowly.",165
226,"Acts on hydroxycyclohexanecarboxylates that have an equatorial carboxy group at C-1, an axial hydroxy group at C-3 and an equatorial hydroxy or carbonyl group at C-4, including (-)-quinate and (-)-shikimate.",166
227,"Acts on hydroxycyclohexanecarboxylates that have an equatorialcarboxy group at C-1, an axial hydroxy group at C-3 and an equatorialhydroxy or carbonyl group at C-4, including (-)-quinate and (-)-shikimate.",166
228,"The yeast enzyme differs from that from Escherichia coli (EC 1.1.1.214 2-dehydropantolactone reductase (Si-specific)), which is specific for the Si-face of NADP, and in receptor requirements from EC 1.1.99.26 3-hydroxycyclohexanone dehydrogenase.",168
229,"The enzyme from Saccharomyces cerevisiae differs from that from Escherichia coli (EC 1.1.1.214), which is specific for the Si-face of NADP, and in receptor requirements from EC 1.1.99.26.",168
230,"The enzyme from Saccharomyces cerevisiae differs from that fromEscherichia coli (EC 1.1.1.214), which is specific for the Si-face ofNADP, and in receptor requirements from EC 1.1.99.26.",168
231,The enzyme catalyzes the decarboxylation of the C-4 carbon and the dehydrogenation of a 3-beta hydroxyl at the C-3 carbon of 3-beta-hydroxysteroid-4-alpha-carboxylates. It is involved in zymosterol and cholesterol biosynthesis.,170
232,The enzyme catalyzes the decarboxylation of the C-4 carbon and thedehydrogenation of a 3-beta hydroxyl at the C-3 carbon of 3-beta-hydroxysteroid-4-alpha-carboxylates.It is involved in zymosterol and cholesterol biosynthesis.,170
233,"Also oxidizes, more slowly, the cis isomer and 2-hydroxycyclohexanone.",174
234,"Also oxidizes, more slowly, the cis isomer and2-hydroxycyclohexanone.",174
235,"Catalyzes the oxidation of the 12-alpha-hydroxy group of bile acids, both in their free and conjugated form. Also acts on bile alcohols.",176
236,"Catalyzes the oxidation of the 12-alpha-hydroxy group of bile acids,both in their free and conjugated form.Also acts on bile alcohols.",176
237,"Also acts, more slowly, on (2S,3S)-2-hydroxy-3-methylpentanoyl-CoA.",178
238,"Also acts, more slowly, on (2S,3S)-2-hydroxy-3-methylpentanoyl-CoA.",178
239,"Also acts, more slowly, on L-arabinose and D-ribose.",179
240,"Also acts, more slowly, on L-arabinose and D-ribose.",179
241,Highly specific for 3-beta-hydroxy-C(27)-steroids with Delta(5)-double bond.,181
242,Highly specific for 3-beta-hydroxy-C(27)-steroids with Delta(5)-double bond.,181
243,"Also acts, more slowly on farnesol but not on nerol. The enzyme produces a mixture known as citral, which includes geranial and neral. It is still not known whether neral is produced directly by the enzyme, or by isomerization of geranial.",183
244,"Also acts, more slowly on farnesol but not on nerol.The enzyme produces a mixture known as citral, which includesgeranial and neral.It is still not known whether neral is produced directly by theenzyme, or by isomerization of geranial.",183
245,"Acts on a wide range of carbonyl compounds, including quinones, aromatic aldehydes, ketoaldehydes, daunorubicin and prostaglandins E and F, reducing them to the corresponding alcohol. Si-specific with respect to NADPH (cf. EC 1.1.1.2 alcohol dehydrogenase (NADP(+))).",184
246,"Acts on a wide range of carbonyl compounds, including quinones, aromatic aldehydes, ketoaldehydes, daunorubicin, and prostaglandins E and F, reducing them to the corresponding alcohol. Si-specific with respect to NADPH (cf. EC 1.1.1.2).",184
247,"Acts on a wide range of carbonyl compounds, including quinones,aromatic aldehydes, ketoaldehydes, daunorubicin, and prostaglandinsE and F, reducing them to the corresponding alcohol.Si-specific with respect to NADPH (cf. EC 1.1.1.2).",184
248,"The 2-hydroxycarbonyl compound formed can be further oxidized to a vicinal dicarbonyl compound. In the reverse direction, vicinal diketones, glyceraldehyde, glyoxal, methylglyoxal, 2-oxo-hydroxyketones and 2-ketoacid esters can be reduced.",185
249,"The 2-hydroxycarbonyl compound formed can be further oxidized to avicinal dicarbonyl compound.In the reverse direction, vicinal diketones, glyceraldehyde, glyoxal,methylglyoxal, 2-oxo-hydroxyketones and 2-ketoacid esters can bereduced.",185
250,"The enzyme, which operates in the opposite direction to that shown, forms a mixture of GDP-alpha-D-rhamnose and its C-4 epimer, GDP-6-deoxy-alpha-D-talose. cf. EC 1.1.1.281, GDP-4-dehydro-6-deoxy-D-mannose reductase and EC 1.1.1.135, GDP-6-deoxy-D-talose 4-dehydrogenase.",187
251,"The enzyme, which operates in the opposite direction to that shown, forms a mixture of GDP-alpha-D-rhamnose and its C-4 epimer, GDP-6-deoxy-alpha-D-talose. Cf. EC 1.1.1.281 and EC 1.1.1.135.",187
252,"The enzyme, which operates in the opposite direction to that shown,forms a mixture of GDP-alpha-D-rhamnose and its C-4 epimer, GDP-6-deoxy-alpha-D-talose.Cf. EC 1.1.1.281 and EC 1.1.1.135.",187
253,"Reduces prostaglandin D(2) and prostaglandin H(2) to prostaglandin F(2); prostaglandin D(2) is not an intermediate in the reduction of prostaglandin H(2). Also catalyzes the reduction of a number of carbonyl compounds, such as 9,10-phenanthroquinone and 4-nitroacetophenone.",188
254,"Reduces prostaglandin D(2) and prostaglandin H(2) to prostaglandinF(2); prostaglandin D(2) is not an intermediate in the reduction ofprostaglandin H(2).Also catalyzes the reduction of a number of carbonyl compounds, suchas 9,10-phenanthroquinone and 4-nitroacetophenone.",188
255,Reduces prostaglandin E(2) to prostaglandin F(2)-alpha. A number of other 9-oxo- and 15-oxo-prostaglandin derivatives can also be reduced to the corresponding hydroxy compounds. May be identical with EC 1.1.1.197 15-hydroxyprostaglandin dehydrogenase (NADP(+)).,189
256,Reduces prostaglandin E(2) to prostaglandin F(2)-alpha. A number of other 9-oxo- and 15-oxo-prostaglandin derivatives can also be reduced to the corresponding hydroxy compounds. May be identical with EC 1.1.1.197.,189
257,Reduces prostaglandin E(2) to prostaglandin F(2)-alpha.A number of other 9-oxo- and 15-oxo-prostaglandin derivatives canalso be reduced to the corresponding hydroxy compounds.May be identical with EC 1.1.1.197.,189
258,Hexadecanol is a good substrate.,192
259,Hexadecanol is a good substrate.,192
260,"Specific for coniferyl alcohol; does not act on cinnamyl alcohol, 4-coumaryl alcohol or sinapyl alcohol.",194
261,"Specific for coniferyl alcohol; does not act on cinnamyl alcohol,4-coumaryl alcohol or sinapyl alcohol.",194
262,"Acts on coniferyl alcohol, sinapyl alcohol, 4-coumaryl alcohol and cinnamyl alcohol (cf. EC 1.1.1.194 coniferyl-alcohol dehydrogenase).",195
263,"Acts on coniferyl alcohol, sinapyl alcohol, 4-coumaryl alcohol and cinnamyl alcohol (cf. EC 1.1.1.194).",195
264,"Acts on coniferyl alcohol, sinapyl alcohol, 4-coumaryl alcohol andcinnamyl alcohol (cf. EC 1.1.1.194).",195
265,Specific for prostaglandins D (cf. EC 1.1.1.141 15-hydroxyprostaglandin dehydrogenase (NAD(+)) and EC 1.1.1.197 15-hydroxyprostaglandin dehydrogenase (NADP(+))).,196
266,Specific for prostaglandins D (cf. EC 1.1.1.141 and EC 1.1.1.197).,196
267,Specific for prostaglandins D (cf. EC 1.1.1.141 and EC 1.1.1.197).,196
268,"Acts on prostaglandins E(2), F(2)-alpha and B(1), but not on prostaglandin D(2) (cf. EC 1.1.1.141 15-hydroxyprostaglandin dehydrogenase (NAD(+)) and EC 1.1.1.196 15-hydroxyprostaglandin-D dehydrogenase (NADP(+))). May be identical with EC 1.1.1.189 prostaglandin-E(2) 9-reductase.",197
269,"Acts on prostaglandins E(2), F(2)-alpha and B(1), but not on prostaglandin D(2) (cf. EC 1.1.1.141 and EC 1.1.1.196). May be identical with EC 1.1.1.189.",197
270,"Acts on prostaglandins E(2), F(2)-alpha and B(1), but not onprostaglandin D(2) (cf. EC 1.1.1.141 and EC 1.1.1.196).May be identical with EC 1.1.1.189.",197
271,"NADP(+) can also act, but more slowly.",198
272,"NADP(+) can also act, more slowly. Formerly EC 1.1.1.182.",198
273,"NADP(+) can also act, more slowly.Formerly EC 1.1.1.182.",198
274,"In the reverse reaction, acts also on D-galactose 6-phosphate and, more slowly, on D-mannose 6-phosphate and 2-deoxy-D-glucose 6-phosphate.",200
275,"In the reverse reaction, acts also on D-galactose 6-phosphate and,more slowly, on D-mannose 6-phosphate and 2-deoxy-D-glucose6-phosphate.",200
276,Catalyzes the oxidation of the 7-beta-hydroxy group of bile acids such as ursodeoxycholate.,201
277,Catalyzes the oxidation of the 7-beta-hydroxy group of bile acidssuch as ursodeoxycholate.,201
278,Also acts on D-glucuronate. Formerly EC 1.2.1.35.,203
279,Also acts on D-glucuronate.Formerly EC 1.2.1.35.,203
280,The enzyme acts on the hydroxy group of the hydrated derivative of the substrate.,205
281,Formerly EC 1.2.1.14.,205
282,The enzyme acts on the hydroxy group of the hydrated derivative ofthe substrate.Formerly EC 1.2.1.14.,205
283,"Also oxidizes other tropan-3-alpha-ols, but not the corresponding beta-derivatives (1). This enzyme along with EC 1.1.1.236, tropinone reductase II, represents a branch point in tropane alkaloid metabolism (4). Tropine (the product of EC 1.1.1.206) is incorporated into hyoscyamine and scopolamine whereas pseudotropine (the product of EC 1.1.1.236) is the first specific metabolite on the pathway to the calystegines (4). Both enzymes are always found together in any given tropane-alkaloid-producing species, have a common substrate, tropinone, and are strictly stereospecific (3).",206
284,"Also oxidizes other tropan-3-alpha-ols, but not the corresponding beta-derivatives. Represents, along with EC 1.1.1.236, a branch point in tropane alkaloid metabolism. Tropine (the product of EC 1.1.1.206) is incorporated into hyoscyamine and scopolamine whereas pseudotropine (the product of EC 1.1.1.236) is the first specific metabolite on the pathway to the calystegines. Both enzymes are always found together in any given tropane-alkaloid-producing species, have a common substrate, tropinone, and are strictly stereospecific.",206
285,"Also oxidizes other tropan-3-alpha-ols, but not the correspondingbeta-derivatives.Represents, along with EC 1.1.1.236, a branch point in tropanealkaloid metabolism.Tropine (the product of EC 1.1.1.206) is incorporated intohyoscyamine and scopolamine whereas pseudotropine (the product ofEC 1.1.1.236) is the first specific metabolite on the pathway to thecalystegines.Both enzymes are always found together in any given tropane-alkaloid-producing species, have a common substrate, tropinone, and arestrictly stereospecific.",206
286,Not identical with EC 1.1.1.208 (+)-neomenthol dehydrogenase. Acts also on a number of other cyclohexanols and cyclohexenols.,207
287,Acts on a number of other cyclohexanols and cyclohexenols. Not identical with EC 1.1.1.208.,207
288,Acts on a number of other cyclohexanols and cyclohexenols.Not identical with EC 1.1.1.208.,207
289,Not identical with EC 1.1.1.207 (-)-menthol dehydrogenase. Acts also on a number of other cyclohexanols and cyclohexenols.,208
290,Acts on a number of other cyclohexanols and cyclohexenols. Not identical with EC 1.1.1.207.,208
291,Acts on a number of other cyclohexanols and cyclohexenols.Not identical with EC 1.1.1.207.,208
292,"Acts on the 3-alpha-hydroxy group of androgens of the 5-alpha-androstane series; and also, more slowly, on the 17-alpha-hydroxy group of both androgenic and estrogenic substrates (cf. EC 1.1.1.51 3(or 17)-beta-hydroxysteroid dehydrogenase).",209
293,"Acts on the 3-alpha-hydroxy group of androgens of the 5-alpha-androstane series; and also, more slowly, on the 17-alpha-hydroxyl group of both androgenic and estrogenic substrates (cf. EC 1.1.1.51).",209
294,"Acts on the 3-alpha-hydroxy group of androgens of the 5-alpha-androstane series; and also, more slowly, on the 17-alpha-hydroxylgroup of both androgenic and estrogenic substrates (cf. EC 1.1.1.51).",209
295,Also acts on 20-alpha-hydroxysteroids.,210
296,Also acts on 20-alpha-hydroxysteroids.,210
297,"This enzyme was purified from the mitochondrial inner membrane. The enzyme has a preference for long-chain substrates, and activity with C(16) substrates was 6- to 15-fold higher than with C(4) substrates. (cf. EC 1.1.1.35 3-hydroxyacyl-CoA dehydrogenase).",211
298,"This enzyme was purified from the mitochondrial inner membrane. The enzyme has a preference for long-chain substrates, and activity with C(16) substrates was 6- to 15-fold higher than with C(4) substrates (cf. EC 1.1.1.35).",211
299,"This enzyme was purified from the mitochondrial inner membrane.The enzyme has a preference for long-chain substrates, and activitywith C(16) substrates was 6- to 15-fold higher than with C(4)substrates (cf. EC 1.1.1.35).",211
300,Forms part of the fatty acid synthase system in plants. Can be separated from EC 1.1.1.100 3-oxoacyl-[acyl-carrier-protein] reductase.,212
301,Forms part of the fatty acid synthase system in plants. Can be separated from EC 1.1.1.100.,212
302,Forms part of the fatty acid synthase system in plants.Can be separated from EC 1.1.1.100.,212
303,"The enzyme acts on multiple 3-alpha-hydroxysteroids. Re-specific with respect to NAD(+) or NADP(+) (cf. EC 1.1.1.50, 3-alpha-hydroxysteroid 3-dehydrogenase (Si-specific)). Enzymes whose stereo-specificity with respect to NAD(+) or NADP(+) is not known are described by EC 1.1.1.357, 3-alpha-hydroxysteroid 3-dehydrogenase.",213
