id_syn,synonyme,id_enzyme
659,Phosphate-dependent pyruvate oxidase,595
660,Pyruvic oxidase,595
661,IAA oxidase,599
662,IAAld oxidase,599
663,Indoleacetaldehyde oxidase,599
664,AO-delta,606
665,MtPDC (mitochondrial pyruvate dehydogenase complex),607
666,Pyruvate decarboxylase,607
667,Pyruvate dehydrogenase,607
668,Pyruvate dehydrogenase (lipoamide),607
669,Pyruvate dehydrogenase complex,607
670,Pyruvate:lipoamide 2-oxidoreductase (decarboxylating and acceptor-acetylating),607
671,Pyruvic acid dehydrogenase,607
672,Pyruvic dehydrogenase,607
673,2-ketoglutarate dehydrogenase,608
674,2-oxoglutarate dehydrogenase,608
675,2-oxoglutarate: lipoate oxidoreductase,608
676,2-oxoglutarate:lipoamide 2-oxidoreductase (decarboxylating and acceptor-succinylating),608
677,AKGDH,608
678,Alpha-ketoglutarate dehydrogenase,608
679,Alpha-ketoglutaric acid dehydrogenase,608
680,Alpha-ketoglutaric dehydrogenase,608
681,Alpha-oxoglutarate dehydrogenase,608
682,Ketoglutaric dehydrogenase,608
683,OGDC,608
684,Oxoglutarate decarboxylase,608
685,Oxoglutarate dehydrogenase,608
686,Oxoglutarate dehydrogenase (lipoamide),608
687,2-oxoisocaproate dehydrogenase,610
688,2-oxoisovalerate (lipoate) dehydrogenase,610
689,3-methyl-2-oxobutanoate dehydrogenase (lipoamide),610
690,3-methyl-2-oxobutanoate:lipoamide oxidoreductase (decarboxylating andacceptor-2-methylpropanoylating),610
691,Alpha-keto-alpha-methylvalerate dehydrogenase,610
692,Alpha-ketoisocaproate dehydrogenase,610
693,Alpha-ketoisocaproic dehydrogenase,610
694,Alpha-ketoisocaproic-alpha-keto-alpha-methylvaleric dehydrogenase,610
695,Alpha-ketoisovalerate dehydrogenase,610
696,Alpha-oxoisocaproate dehydrogenase,610
697,BCKDH,610
698,BCOAD,610
699,Branched chain keto acid dehydrogenase,610
700,Branched-chain (-2-oxoacid) dehydrogenase (BCD),610
701,Branched-chain 2-keto acid dehydrogenase,610
702,Branched-chain 2-oxo acid dehydrogenase,610
703,Branched-chain alpha-keto acid dehydrogenase,610
704,Branched-chain alpha-oxo acid dehydrogenase,610
705,Branched-chain keto acid dehydrogenase,610
706,Branched-chain ketoacid dehydrogenase,610
707,"Dehydrogenase, 2-oxoisovalerate (lipoate)",610
708,"Dehydrogenase, branched chain alpha-keto acid",610
709,Pyruvate dehydrogenase,611
710,Pyruvate dehydrogenase (cytochrome),611
711,Pyruvate oxidase,611
712,2-oxobutyrate synthase,612
713,2-oxobutyrate-ferredoxin oxidoreductase,612
714,Alpha-ketobutyrate synthase,612
715,Alpha-ketobutyrate-ferredoxin oxidoreductase,612
716,Pyruvate oxidoreductase,612
717,Pyruvate synthetase,612
718,Pyruvic-ferredoxin oxidoreductase,612
719,2-ketoglutarate ferredoxin oxidoreductase,614
720,2-oxoglutarate ferredoxin oxidoreductase,614
721,Alpha-ketoglutarate synthase,614
722,Alpha-ketoglutarate-ferredoxin oxidoreductase,614
723,KGOR,614
724,AOR,616
725,Tungsten-containing aldehyde ferredoxin oxidoreductase,616
726,GAPOR,617
727,Glyceraldehyde-3-phosphate Fd oxidoreductase,617
728,Glyceraldehyde-3-phosphate ferredoxin reductase,617
729,2-ketoisovalerate ferredoxin reductase,618
730,2-oxoisovalerate ferredoxin reductase,618
731,3-methyl-2-oxobutanoate synthase (ferredoxin),618
732,Branched-chain ketoacid ferredoxin reductase,618
733,Branched-chain oxo acid ferredoxin reductase,618
734,Keto-valine-ferredoxin oxidoreductase,618
735,Ketoisovalerate ferredoxin reductase,618
736,Ketoisovalerate oxidoreductase,618
737,VOR,618
738,3-(indol-3-yl)pyruvate synthase (ferredoxin),619
739,IOR,619
740,OFOR,622
741,Anaerobic carbon monoxide dehydrogenase,624
742,Carbon monoxide oxygenase,624
743,Carbon-monoxide dehydrogenase,624
744,Aldehyde dehydrogenase (acceptor),625
745,Aldehyde oxidase,629
746,Aldehyde oxidoreductase,629
747,AORDd,629
748,Glyceraldehyde oxidoreductase,630
749,Dihydrothymine dehydrogenase,632
750,Dihydrouracil dehydrogenase (NADP+),632
751,3-oxo-Delta(4)-steroid 5-beta-reductase,633
752,5-beta-reductase,633
753,Androstenedione 5-beta-reductase,633
754,Cholestenone 5-beta-reductase,633
755,Cortisone 5-beta-reductase,633
756,Cortisone beta-reductase,633
757,Cortisone Delta(4)-5-beta-reductase,633
758,Delta(4)-3-ketosteroid 5-beta-reductase,633
759,Delta(4)-5-beta-reductase,633
760,Delta(4)-hydrogenase,633
761,Steroid 5-beta-reductase,633
762,Testosterone 5-beta-reductase,633
763,NADH-dependent fumarate reductase,636
764,2-enoyl-CoA reductase,638
765,Enoyl coenzyme A reductase,638
766,Enoyl-ACP reductase,639
767,NADH-enoyl acyl carrier protein reductase,639
768,NADH-specific enoyl-ACP reductase,639
769,Acyl-ACP dehydrogenase,640
770,Enoyl acyl-carrier-protein reductase,640
771,Enoyl-ACP reductase,640
772,NADPH 2-enoyl Co A reductase,640
773,Melilotate dehydrogenase,641
774,Chorismate mutase--prephenate dehydrogenase,642
775,Hydroxyphenylpyruvate synthase,642
776,DHOD,644
777,DHODase,644
778,DHOdehase,644
779,Dihydroorotate oxidase,644
780,Orotate reductase (NADH(2)),644
781,Orotate reductase (NADH),644
782,Cis-benzene glycol dehydrogenase,649
783,7-dehydrocholesterol dehydrogenase/cholesterol oxidase,651
784,7-DHC reductase,651
785,Delta(7)-sterol reductase,651
786,Sterol Delta(7)-reductase,651
787,3-oxo-5-alpha-steroid 4-dehydrogenase,652
788,Cholestenone 5-alpha-reductase,652
789,"2-hydro-1,2-dihydroxybenzoate dehydrogenase",655
790,"3,5-cyclohexadiene-1,2-diol-1-carboxylate dehydrogenase",655
791,"3,5-cyclohexadiene-1,2-diol-1-carboxylic acid dehydrogenase",655
792,"Cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate dehydrogenase",655
793,"Cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate:NAD(+) oxidoreductase",655
794,DHB dehydrogenase,655
795,DHBDH,655
796,Dihydrodihydroxybenzoate dehydrogenase,655
797,2-alkenal reductase,657
798,"2,3-DHB dehydrogenase",658
799,Cis-dihydrodiol naphthalene dehydrogenase,659
800,Cis-naphthalene dihydrodiol dehydrogenase,659
801,Enoate reductase,661
802,Maleolylacetate reductase,662
803,NADPH-protochlorophyllide oxidoreductase,663
804,Protochlorophyllide oxidoreductase,663
805,4-enoyl-CoA reductase (NADPH),664
806,Linoleate synthase,665
807,Oleate desaturase,665
808,Oleoyl-CoA desaturase,665
809,Acyl-ACP dehydrogenase,669
810,"Enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific)",669
811,Arogenic dehydrogenase,673
812,Cyclohexadienyl dehydrogenase,673
813,L-arogenate:NAD(+) oxidoreductase,673
814,Pretyrosine dehydrogenase,673
815,15-oxo-Delta(13)-prostaglandin reductase,678
816,Prostaglandin 13-reductase,678
817,2'-hydroxydihydrodaidzein:NADP(+) 2'-oxidoreductase,681
818,HDR,681
819,NADPH:2'-hydroxydaidzein oxidoreductase,681
820,"(1R,2S)-dihydroxy-3,5-cyclohexadiene-1,4-dicarboxylate dehydrogenase",683
821,DCD dehydrogenase,683
822,"Dihydroxy-3,5-cyclohexadiene-1,4-dicarboxylate dehydrogenase",683
823,Precorrin-6X reductase,684
824,Precorrin-6Y:NADP(+) oxidoreductase,684
825,"2,3-dihydro-2,3-dihydroxybiphenyl dehydrogenase",686
826,"Biphenyl-2,3-dihydro-2,3-diol dehydrogenase",686
827,"Biphenyl-2,3-dihydro-2,3-diol dehydrogenase",688
828,C-14 sterol reductase,700
829,Sterol C14-reductase,700
830,C-24(28) sterol reductase,701
831,Sterol Delta(24(28))-methylene reductase,701
832,Sterol Delta(24(28))-reductase,701
833,Lanosterol Delta(24)-reductase,702
834,2-alkenal reductase,704
835,NAD(P)H-dependent alkenal/one oxidoreductase,704
836,"NADPH:2-alkenal alpha,beta-hydrogenase",704
837,4VCR,705
838,[4-vinyl]chlorophyllide a reductase,705
839,Precorrin-2 oxidase,706
840,ANR,707
841,Arogenic dehydrogenase,708
842,Pretyrosine dehydrogenase,708
843,TyrA(a),708
844,TyrAAT1,708
845,TyrAAT2,708
846,Arogenic dehydrogenase,709
847,Cyclohexadienyl dehydrogenase,709
848,Pretyrosine dehydrogenase,709
849,RCC reductase,710
850,RCCR,710
851,Red Chl catabolite reductase,710
852,Geranylgeranyl reductase,713
853,CCR,715
854,Crotonyl-CoA reductase (carboxylating),715
855,3-hydroxyacyl CoA reductase,716
856,Butyryl-CoA dehydrogenase,716
857,Enoyl-coenzyme A reductase,716
858,Ethylene reductase,716
859,Short-chain acyl-coenzyme A dehydrogenase,716
860,Unsaturated acyl coenzyme A reductase,716
861,"2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase",717
862,Cis-dihydrodiol dehydrogenase,717
863,tRNA-dihydrouridine synthase 1,718
864,tRNA-dihydrouridine synthase 3,719
865,tRNA-dihydrouridine synthase 2,721
866,UDP-GlcNAc-enoylpyruvate reductase,728
867,UDP-N-acetylenolpyruvoylglucosamine reductase,728
868,UDP-N-acetylglucosamine-enoylpyruvate reductase,728
869,Uridine diphospho-N-acetylglucosamine-enolpyruvate reductase,728
870,Uridine diphosphoacetylpyruvoylglucosamine reductase,728
871,"2,3-digeranylgeranylglycerophospholipid reductase",731
872,DGGGPL reductase,731
873,Digeranylgeranylglycerophospholipid reductase,731
874,NADPH-dependent alkenal/one oxidoreductase,732
875,Acyl-ACP dehydrogenase,734
876,Enoyl-ACP reductase,734
877,Enone oxidoreductase,735
878,Galactonolactone dehydrogenase,740
879,GLDase,740
880,GLDHase,740
881,L-galactono-gamma-lactone dehydrogenase,740
882,Coprogen oxidase,743
883,Coproporphyrinogen-III oxidase,743
884,Coproporphyrinogenase,743
885,Protoporphyrinogen IX oxidase,744
886,Protoporphyrinogenase,744
887,THB oxidase,748
888,"L-tryptophan 2',3'-oxidase",750
889,"L-tryptophan alpha,beta-dehydrogenase",750
890,"L-xylono-1,4-lactone oxidase",752
891,Cyclic dipeptide oxidase,753
892,Aclacinomycin oxidoreductase,754
893,AknOx,754
894,Succinate dehydrogenase (ubiquinone),755
895,Succinic dehydrogenase,755
896,DHOD,756
897,DHOdehase,756
898,DHODH,756
899,Fumarate reductase (menaquinone),758
900,Succinate dehydrogenase (menaquinone),758
901,PDS,759
902,Phytoene desaturase,759
903,Plant-type phytoene desaturase,759
904,ZDS,760
905,Zeta-carotene desaturase,760
906,6-hydroxynicotinic reductase,761
907,6-oxotetrahydro-nicotinate dehydrogenase,761
908,HNA reductase,761
909,P-Phi-B synthase,764
910,PFB synthase,764
911,Phytochromobilin synthase,764
912,Light-independent protochlorophyllide reductase,767
913,Butanoyl-CoA dehydrogenase,771
914,Butyryl dehydrogenase,771
915,Short-chain acyl CoA dehydrogenase,771
916,Unsaturated acyl-CoA reductase,771
917,Dehydrosqualene desaturase,772
918,Glutaryl-CoA dehydrogenase,776
919,Acyl CoA dehydrogenase,777
920,Acyl coenzyme A dehydrogenase,777
921,Acyl dehydrogenase,777
922,Fatty acyl coenzyme A dehydrogenase,777
923,Fatty-acyl-CoA dehydrogenase,777
924,General acyl CoA dehydrogenase,777
925,DHOD,782
926,DHODase,782
927,DHOdehase,782
928,Dihydoorotic acid dehydrogenase,782
929,Dihydroorotate dehydrogenase,782
930,Dihydroorotate oxidase,782
931,Thiol:fumarate reductase,783
932,Steroid 5-alpha-reductase,788
933,Delta(4)-3-ketosteroid 5-beta-reductase,789
934,Furoyl-CoA hydroxylase,791
935,Branched-chain acyl-CoA dehydrogenase,795
936,Quinaldic acid 4-oxidoreductase,801
937,Quinaldic acid 4-oxidoreductase,802
938,Quinoline-4-carboxylic acid 2-oxidoreductase,802
939,Coproporphyrinogen III oxidase,805
940,Oxygen-independent coproporphyrinogen-III oxidase,805
941,Radical SAM enzyme,805
942,"(13,14)-all-trans-retinol saturase",806
943,"All-trans-13,14-dihydroretinol:acceptor 13,14-oxidoreductase",806
944,Retinol saturase,806
945,RetSat,806
946,2-amino-2-deoxyisochorismate dehydrogenase,807
947,ADIC dehydrogenase,807
948,2-step phytoene desaturase,809
949,Phytoene desaturase,809
950,"1-hydroxycarotenoid 3,4-dehydrogenase",810
951,"Carotenoid 3,4-dehydrogenase",810
952,Hydroxyneurosporene desaturase,810
953,3-step phytoene desaturase,811
954,2-step phytoene desaturase,812
955,5-step phytoene desaturase,813
956,4-step phytoene desaturase,814
957,3-hydroxybenzoyl-CoA reductase (dearomatising),819
958,Cypemycin decarboxylase,821
959,Glutamic dehydrogenase,823
960,Glutamic dehydrogenase,824
961,Glutamic dehydrogenase,825
962,L-serine:NAD oxidoreductase (deaminating),828
963,Serine dehydrogenase,828
964,LeuDH,830
965,Glutamate (reduced nicotinamide adenine dinucleotide phosphate) synthase,834
966,Glutamate synthetase (NADP),834
967,"Glutamine amide-2-oxoglutarate aminotransferase (oxidoreductase, NADP)",834
968,Glutamine-ketoglutaric aminotransferase,834
969,GOGAT,834
970,L-glutamate synthase,834
971,L-glutamate synthetase,834
972,"L-glutamine:2-oxoglutarate aminotransferase, NADPH oxidizing",834
973,NADPH-dependent glutamate synthase,834
974,NADPH-glutamate synthase,834
975,L-glutamate synthase,835
976,L-glutamate synthetase,835
977,NADH-dependent glutamate synthase,835
978,NADH-glutamate synthase,835
979,Meso-diaminopimelate D-dehydrogenase,837
980,L-lysine 6-dehydrogenase,839
981,L-lysine epsilon-dehydrogenase,839
982,LysDH,839
983,L-Trp-dehydrogenase,840
984,L-tryptophan dehydrogenase,840
985,TrpDH,840
986,L-phenylalanine dehydrogenase,841
987,PheDH,841
988,NAD-dependent aspartate dehydrogenase,842
989,NADH(2)-dependent aspartate dehydrogenase,842
990,NADP(+)-dependent aspartate dehydrogenase,842
991,DHQ synthase II,844
992,Glycine-cytochrome c reductase,845
993,Aspartic oxidase,846
994,Ophio-amino-acid oxidase,847
995,Adrenaline oxidase,849
996,Amine oxidase,849
997,Amine oxidase (flavin-containing),849
998,Tyraminase,849
999,Tyramine oxidase,849
1000,PMP oxidase,850
1001,Pyridoxamine 5'-phosphate oxidase,850
1002,Pyridoxamine phosphate oxidase,850
1003,Pyridoxamine-phosphate oxidase,850
1004,Pyridoxine (pyridoxamine) 5'-phosphate oxidase,850
1005,Pyridoxine (pyridoxamine)phosphate oxidase,850
1006,D-glutamic oxidase,852
1007,Lysyl oxidase,858
1008,LASPO,861
1009,L-lysine-epsilon-oxidase,865
1010,Lod,865
1011,Marinocine,865
1012,Amine oxidase,866
1013,Amine oxidase (copper-containing),866
1014,Benzylamine oxidase,866
1015,CAO,866
1016,Copper amine oxidase,866
1017,Amine oxidase,867
1018,Amine oxidase (copper-containing),867
1019,CAO,867
1020,Copper amine oxidase,867
1021,Cu-containing amine oxidase,867
1022,Diamino oxhydrase,867
1023,Histaminase,867
1024,Histamine deaminase,867
1025,Semicarbazide-sensitive amine oxidase,867
1026,SSAO,867
1027,Glycine cleavage system P-protein,871
1028,Glycine decarboxylase,871
1029,Glycine dehydrogenase (decarboxylating),871
1030,Glycine-cleavage complex P-protein,871
1031,DadA,872
1032,Ferredoxin-dependent glutamate synthase,873
1033,Amine dehydrogenase,874
1034,MADH,874
1035,Methylamine dehydrogenase,874
1036,Primary-amine dehydrogenase,874
1037,Aromatic amine dehydrogenase,875
1038,Arylamine dehydrogenase,875
1039,HCN synthase,881
1040,Hydrogen cyanide synthase,881
1041,P5CR,883
1042,Tetrahydrofolate dehydrogenase,884
1043,10-formyltetrahydrofolate dehydrogenase,887
1044,Lysine-2-oxoglutarate reductase,888
1045,Lysine-2-oxoglutarate reductase,889
1046,Lysine-ketoglutarate reductase,889
1047,Aminoadipic semialdehyde synthase,890
1048,Saccharopin dehydrogenase,890
1049,Aminoadipate semialdehyde-glutamate reductase,891
1050,Aminoadipic semialdehyde-glutamate reductase,891
1051,Aminoadipic semialdehyde-glutamic reductase,891
1052,Saccharopine reductase,891
1053,D-octopine synthase,892
1054,Octopine dehydrogenase,892
1055,ODH,892
1056,D-lysopine synthase,897
1057,Lysopine dehydrogenase,897
1058,D-nopaline synthase,900
1059,Nopaline dehydrogenase,900
1060,Nopaline synthase,900
1061,NOS,900
1062,"5,10-CH(2)-H(4)folate reductase",901
1063,"5,10-methylenetetrahydrofolate reductase",901
1064,"5,10-methylenetetrahydrofolate reductase (FADH(2))",901
1065,"5,10-methylenetetrahydrofolate reductase (NADPH)",901
1066,"5,10-methylenetetrahydrofolic acid reductase",901
1067,"5,10-methylenetetrahydropteroylglutamate reductase",901
1068,5-methyltetrahydrofolate:(acceptor) oxidoreductase,901
1069,5-methyltetrahydrofolate:NAD oxidoreductase,901
1070,5-methyltetrahydrofolate:NAD(+) oxidoreductase,901
1071,5-methyltetrahydrofolate:NADP(+) oxidoreductase,901
1072,Methylenetetrahydrofolate (reduced nicotinamide adenine dinucleotidephosphate) reductase,901
1073,Methylenetetrahydrofolate (reduced riboflavin adenine dinucleotide)reductase,901
1074,Methylenetetrahydrofolate reductase,901
1075,Methylenetetrahydrofolate reductase (NADPH(2)),901
1076,Methylenetetrahydrofolate reductase (NADPH),901
1077,Methylenetetrahydrofolic acid reductase,901
1078,MTHFR,901
1079,"N(5),N(10)-methylenetetrahydrofolate reductase",901
1080,"N(5,10)-methylenetetrahydrofolate reductase",901
1081,Ketimine reductase,906
1082,"1,2-dehydroreticulinium ion reductase",908
1083,Flavin mononucleotide reductase,911
1084,Flavine mononucleotide reductase,911
1085,FMN reductase (NADPH),911
1086,NADPH dehydrogenase (flavin),911
1087,NADPH-dependent FMN reductase,911
1088,NADPH-flavin reductase,911
1089,NADPH-FMN reductase,911
1090,NADPH-specific FMN reductase,911
1091,NADPH:flavin oxidoreductase,911
1092,NADPH:riboflavin oxidoreductase,911
1093,Riboflavin mononucleotide (reduced nicotinamide adenine dinucleotidephosphate) reductase,911
1094,Riboflavin mononucleotide reductase,911
1095,Riboflavine mononucleotide reductase,911
1096,(R)-canadine synthase,912
1097,Pteridine reductase 1,914
1098,PTR1,914
1099,"6,7-dihydropteridine:NAD(P)H oxidoreductase",915
1100,DHPR,915
1101,Dihydropteridine (reduced nicotinamide adenine dinucleotide) reductase,915
1102,Dihydropteridine reductase,915
1103,Dihydropteridine reductase (NADH),915
1104,"NAD(P)H(2):6,7-dihydropteridine oxidoreductase",915
1105,NADH-dihydropteridine reductase,915
1106,NADPH-dihydropteridine reductase,915
1107,NADPH-specific dihydropteridine reductase,915
1108,NADH-dependent flavin reductase,917
1109,NADH-dependent FAD reductase,918
1110,Flavin reductase P,919
1111,Flavin mononucleotide reductase,922
1112,Flavine mononucleotide reductase,922
1113,NAD(P)H(2) dehydrogenase (FMN),922
1114,NAD(P)H-dependent FMN reductase,922
1115,Riboflavin mononucleotide reductase,922
1116,Riboflavine mononucleotide reductase,922
1117,NADH-dependent FMN reductase,923
1118,Carboxynorspermidine dehydrogenase,924
1119,Carboxyspermidine dehydrogenase,924
1120,Festuclavine synthase,925
1121,H(2)MPT reductase,928
1122,Epsilon-alkyllysinase,932
1123,Epsilon-N-methyllysine demethylase,932
1124,N(6)-methyllysine oxidase,932
1125,PAO,941
1126,Polyamine oxidase,941
1127,Maize PAO,942
1128,MPAO,942
1129,SMO,944
1130,Polyamine oxidase,945
1131,FAP2,946
1132,N-carboxymethylalkylamine:oxygen oxidoreductase (decarboxymethylating),948
1133,Electron transfer flavoprotein-ubiquinone oxidoreductase,962
1134,ETF dehydrogenase,962
1135,ETF-QO,962
1136,ETF-ubiquinone oxidoreductase,962
1137,"5,10-methylenetetrahydrofolate reductase",964
1138,DMADh,966
1139,TMADh,967
1140,Me2GlyDH,969
1141,"5,10-methylenetetrahydromethanopterin dehydrogenase",970
1142,"N(5),N(10)-methylenetetrahydromethanopterin dehydrogenase",970
1143,"5,10-methylenetetrahydromethanopterin cyclohydrolase",971
1144,"Coenzyme F420-dependent N(5),N(10)-methenyltetrahydromethanopterinreductase",971
1145,Methylene-H(4)MPT reductase,971
1146,"N(5),N(10)-methylenetetrahydromethanopterin reductase",971
1147,"N(5),N(10)-methylenetetrahydromethanopterin:coenzyme-F420 oxidoreductase",971
